No.,Sexo,Tipo_Empleo,Tiene_Vehiculo,Edad,Ciudad_Chile,Num_Entidades_Deuda,Tiene_Tarjeta,Saldo_Tarjeta_CLP,Saldo_Total_CLP,Variacion_Endeudamiento,Peor_Calificacion_36M,Peor_Calificacion_12M,Reportes_Central_36M,Reportes_Central_12M,Promedio_Saldo_CLP,Maximo_Saldo_CLP,Ingreso_CLP,Ratio_Saldo_Ingreso,ScoreRiesgo,RiesgoAlto
2600,M,DEP,0,26,SANTIAGO,1,0,0,8315023,-0.156525833333333,4,0,29,12,9582947.94,10200000,1275000,0.543465520034933,6.17,0
2601,M,DEP,0,28,SANTIAGO,1,0,0,8387137,0.0789977405787312,0,0,24,12,6854309.9,7877681,1445000,0.483687227007657,5.88,0
2602,M,DEP,0,24,SANTIAGO,1,1,835618,835618,-0.0501321743384228,0,0,11,11,777371.75,903541.5,777750,0.0895336880388205,3.86,0
2603,F,DEP,0,34,SANTIAGO,3,1,3420876,8517399.5,2.14072748261166,1,0,32,12,1003603.5,2915891,1275000,0.556692741392631,13.07,1
2604,F,DEP,0,45,SANTIAGO,3,1,3837350.5,3837350.5,-0.129369743599207,2,1,36,12,2212360.11,5066501.5,1275000,0.250807205829594,18.84,1
2605,M,IND,0,60,SANTIAGO,2,0,0,14155645,-0.105016063139046,1,1,36,12,12318478.2,15816647,5100000,0.231301385109454,15.41,1
2606,F,IND,0,49,SANTIAGO,4,1,2902690.5,2902690.5,-0.131826449830133,0,0,21,12,2846704.06,3780451.5,25500000,0.00948591663566694,13.45,1
2607,M,IND,0,39,SANTIAGO,2,1,2842706,2842706,0.043388486215828,2,2,36,12,2204714.1,2799279.5,2261000,0.104773179095784,22.28,1
2608,F,IND,0,45,CONCEPCION,3,1,366273.5,2264731.5,-0.456037698551871,1,0,36,12,3620076.3,6664977.5,2125000,0.0888129965171374,10.49,0
2609,M,IND,0,36,SANTIAGO,4,1,5204924,5204924,0.0382072840529731,2,0,30,7,3461769.5,5013376.5,11900000,0.0364490473638022,13.59,1
2610,F,DEP,0,33,SANTIAGO,2,0,0,2028474,-0.446295712459011,0,0,22,12,2690498.71,5311284.5,1190000,0.142049990052522,7.43,0
2611,F,IND,0,33,SANTIAGO,3,1,6086323,6086323,-0.302090228363396,1,0,35,12,7232181.31,11505872,4675000,0.108490604126727,10.6,0
2612,F,DEP,0,33,SANTIAGO,1,0,0,343663.5,-0.784949417428312,1,1,33,12,3845086.01,6091525,2125000,0.0134769994714902,10.92,0
2613,M,DEP,0,27,VALPARAISO,0,0,0,0,-0.918234241826846,0,0,34,10,8228755.9,12667601,2975000,0,0.01,0
2614,F,IND,0,47,SANTIAGO,1,0,0,862784,-0.256655633118125,0,0,21,11,971894.84,1556163,1700000,0.0422933312601308,3.6,0
2615,F,IND,1,35,SANTIAGO,2,0,0,11296712.5,0.0122676737110549,0,0,30,12,7292403.81,13468853.5,4250000,0.221504162323448,7.87,0
2616,F,DEP,0,39,CONCEPCION,0,0,0,0,0,0,,12,0,0,0,892500,0,0.07,0
2617,F,IND,0,61,CONCEPCION,1,0,0,280891,-0.762573333333333,0,0,22,9,1335241.62,2550000,2040000,0.0114743050868339,3.41,0
2618,M,DEP,0,29,SANTIAGO,2,0,0,6966464,-0.112808071369349,0,0,36,12,5263973.5,8878097,969850,0.598585984208384,9.78,0
2619,F,IND,0,42,SANTIAGO,2,0,0,3671762,-0.557874589958395,1,1,35,11,4326193.32,8304797.5,1912500,0.159989622658404,15.01,1
2620,M,DEP,0,26,SANTIAGO,1,0,0,2241263,-0.121073333333333,0,0,16,12,1726922.73,2550000,1700000,0.109865827947753,3.96,0
2621,M,DEP,0,27,SANTIAGO,1,0,0,194148.5,1.5625,0,0,5,5,229500,272000,1008950,0.0160355224048497,3.6,0
2622,M,IND,0,23,SANTIAGO,0,0,0,0,-0.906598629626531,1,1,22,10,2975413.1,5588622.5,1530000,0,7.51,0
2623,M,IND,0,27,SANTIAGO,2,1,1581561,1581561,-0.461252924416854,2,2,32,12,1622653.4,2935628,1700000,0.0775274961996325,22.1,1
2624,M,IND,1,54,VALDIVIA,1,0,0,1700000,-0.6,0,0,34,12,2204730,4250000,2210000,0.0641025616854238,3.69,0
2625,F,IND,0,49,SANTIAGO,2,1,4444998.5,4444998.5,-0.514234847468913,1,1,27,12,6296251.41,9190667.5,1275000,0.290522758789362,15.68,1
2626,M,IND,0,25,SANTIAGO,0,0,0,0,-1,4,0,25,1,1790540.72,3054551.5,2652000,0,0,0
2627,F,DEP,0,33,SANTIAGO,1,0,0,726257,0.122838535818549,4,0,29,12,807638.12,1589721,1190000,0.0508583297718257,3.67,0
2628,M,IND,0,34,SANTIAGO,4,1,637865.5,3156959.5,-0.626216755941641,1,1,27,12,2737189.21,9351351.5,3825000,0.0687790725756193,21.21,1
2629,F,IND,0,26,SANTIAGO,1,0,0,1399108.5,-0.461018247315086,0,0,35,12,2996410.9,4039608,3060000,0.0381020822956949,3.57,0
2630,M,DEP,1,41,SANTIAGO,1,0,0,419568.5,-0.517926018440289,1,1,18,10,964907.25,1388373,1870000,0.0186973476516334,10.96,0
2631,M,IND,0,37,SANTIAGO,1,1,1691500,1691500,-0.217137946858936,1,1,35,11,1577895.2,2759805.5,1870000,0.075378784519662,11.27,1
2632,M,DEP,0,28,SANTIAGO,2,0,0,1125850.5,-0.508315251124688,0,0,34,12,2051686.31,3314031,1275000,0.0735849951905232,7.08,0
2633,M,IND,0,54,SANTIAGO,2,1,1147542.5,3125807,0.83871,1,0,28,12,1246472.64,1700000,3102500,0.0839593584754403,7.23,0
2634,M,IND,0,46,SANTIAGO,1,0,0,13702816,-0.0279439579684764,1,0,36,12,4203698.8,14560500,6672500,0.171135454338261,4.28,0
2635,F,DEP,0,54,SANTIAGO,2,1,790364,2540862.5,-0.370292753944554,1,0,31,12,2669500.91,4676606.5,1275000,0.166069433590233,7.56,0
2636,F,IND,0,44,SANTIAGO,1,0,0,337433,-0.225518934081346,4,0,33,11,624498.48,1212100,2210000,0.0127237174689398,3.45,0
2637,F,IND,0,29,SANTIAGO,2,0,0,15942311,-0.534092752397705,1,0,33,12,18573026.4,34217778.5,3315000,0.400761955737507,8.74,0
2638,F,IND,0,59,SANTIAGO,1,0,0,1912457.5,-0.110617491653742,0,0,6,6,2554400.11,2586788,1275000,0.12499721405247,4.04,0
2639,F,IND,0,39,SANTIAGO,2,0,0,4500019,0.272311739984154,0,0,23,12,2399915.5,3947944,3825000,0.09803962749369,7.26,0
2640,M,DEP,0,29,SANTIAGO,3,1,531445.5,2519689,0.358510716054997,2,0,36,12,1702651.4,2093261,1105000,0.190021780541344,11.07,0
2641,F,IND,0,57,SANTIAGO,3,1,519953.5,3938942.5,-0.305124960817468,0,0,31,12,3644728,7429969,2125000,0.154468327275752,10.84,0
2642,F,IND,0,47,SANTIAGO,2,0,0,1112012.5,-0.386300491112898,0,0,17,12,1184538.75,2040569.5,2380000,0.0389360105414562,6.91,0
2643,M,IND,0,39,SANTIAGO,2,0,0,11522498,-0.321722989625035,4,0,36,12,14116966.6,17675962.5,2380000,0.403448795397451,8.77,0
2644,M,IND,0,63,SANTIAGO,2,0,0,18351950.5,0.0780700273929921,1,1,36,12,10618981.4,17022967,1615000,0.946953021313054,19.07,1
2645,M,DEP,0,48,SANTIAGO,3,1,106335,3239290.5,-0.291048762119511,0,0,36,12,4161073,5744920.5,1530000,0.176431934834862,10.95,0
2646,F,DEP,0,24,SANTIAGO,3,1,1196562,8812256,-0.0804186624090828,0,0,22,12,6416027.46,9582900,1360000,0.539966633580476,12.82,1
2647,M,DEP,0,41,SANTIAGO,1,0,0,2285454.5,-0.208831143356382,0,0,20,8,2167475.69,3293299.5,1700000,0.112032077841565,3.96,0
2648,M,DEP,0,38,SANTIAGO,3,1,547459.5,547459.5,-0.692147779176557,2,1,36,12,16508741.31,22463638.5,3825000,0.0119272219623699,17.58,1
2649,M,DEP,0,46,SANTIAGO,1,1,623670.5,3166726,-0.0784315018798232,0,0,16,12,903533.6,3866055,1119450,0.235735239348546,4.6,0
2650,F,IND,1,34,CONCEPCION,2,1,1653777,1653777,0.283339041629044,4,0,32,10,662670.28,1364972.5,18700000,0.0073697726944306,6.8,0
2651,M,DEP,0,26,SANTIAGO,4,1,1928012.5,7180953,0.0312446306984142,1,0,36,12,4334471.3,10388921,1615000,0.370534191406905,15.3,1
2652,M,DEP,0,36,SANTIAGO,3,1,964180.5,3866284.5,0.899848489235015,0,0,11,11,2113884.12,2642386.5,2040000,0.157936451881681,10.94,0
2653,F,IND,0,52,SANTIAGO,1,0,0,973794,-0.507564450907607,2,2,34,12,1630225.71,2665362,2074000,0.0391270476082028,18.57,1
2654,M,IND,0,36,SANTIAGO,4,1,12982985,12982985,-0.55945475889002,4,0,36,12,22168768.4,29470265,3187500,0.339424435570603,15.1,1
2655,M,IND,0,34,SANTIAGO,2,1,573656.5,25860451,-0.0850244347847102,0,0,36,12,18644621.31,40447972.5,2720000,0.792293204892978,10.77,0
2656,M,DEP,0,49,SANTIAGO,1,1,8233372,8233372,-0.0372801478664364,0,0,36,12,7792962.6,8783602.5,1700000,0.403596646882517,5.46,0
2657,M,DEP,0,52,SANTIAGO,3,1,202036.5,3252576,-0.27299877203609,1,1,36,12,3878214.51,5655296.5,944350,0.28702067674232,19.02,1
2658,F,DEP,0,51,SANTIAGO,2,1,850,1896936.5,-0.102749726013371,4,0,23,9,865159.41,2241441.5,705500,0.224065234577695,7.87,0
2659,M,IND,0,38,SANTIAGO,2,1,109284.5,2186021.5,-0.269383046630479,0,0,26,10,3374139.34,3853670.5,1530000,0.119064345366866,7.33,0
2660,F,IND,1,39,SANTIAGO,2,1,617984,6797246,-0.235879644088104,0,0,36,12,5936414.7,8981661,1487500,0.38079807390487,8.66,0
2661,M,IND,0,37,VALDIVIA,2,1,383758,20063944,-0.316295439170719,0,0,36,12,22380628.01,35370157.5,7140000,0.234173013139904,7.91,0
2662,F,DEP,0,33,SANTIAGO,4,1,2870849.5,7693027,-0.0195347225435404,1,0,29,12,5499773.7,8634138.5,943500,0.679475915962205,16.87,1
2663,M,IND,1,37,VALDIVIA,3,1,1473866,2204883,-0.217014713195239,3,1,34,12,2176660.7,3025481.5,2125000,0.0864659966091766,18,1
2664,M,DEP,1,44,SANTIAGO,4,0,0,11868193,-0.183985433626966,0,0,23,12,7610774.71,15904851.5,3978000,0.24862143353818,14.66,1
2665,M,DEP,0,45,CONCEPCION,1,0,0,204331.5,-0.519455147923885,1,0,18,10,488287.68,787516.5,1700000,0.0100162495090074,3.42,0
2666,F,IND,0,26,VALPARAISO,2,0,0,4557283.5,-0.143301058811654,0,0,31,12,4423175.6,6231231,3060000,0.124109024397902,7.36,0
2667,M,DEP,0,28,SANTIAGO,2,1,951464.5,2864644.5,1.25444214557021,1,0,20,12,984378.2,1376277.5,1360000,0.175529676744505,7.73,0
2668,F,IND,0,34,SANTIAGO,2,1,1908896,1908896,-0.576423546275863,2,2,28,12,2440554.51,4506615,1785000,0.0891174561569815,22.15,1
2669,M,IND,0,33,SANTIAGO,2,0,0,2480563.5,-0.860738246639217,1,1,36,12,12132289.7,20387658,2720000,0.0759976539216405,14.56,1
2670,M,DEP,0,33,VALDIVIA,1,1,1270656.5,6453752.5,0.446409147106953,4,0,26,9,1214898.2,4461913.5,3400000,0.158180204456367,4.25,0
2671,F,IND,0,27,SANTIAGO,1,0,0,1500046,-0.150179808854554,3,0,16,6,1988342.61,2264349,637500,0.196084418812494,4.39,0
2672,M,IND,0,35,SANTIAGO,3,1,878211.5,3008711,-0.258742547448175,0,0,28,12,2944053.2,4058928.5,3060000,0.0819365718426859,10.47,0
2673,M,IND,0,45,SANTIAGO,0,0,0,0,-0.0829783867181834,1,0,27,8,1186249.38,1289161,1530000,0,0.07,0
2674,F,IND,0,40,SANTIAGO,1,0,0,8237086.5,-0.020841654476457,0,0,29,12,5916355.3,10023412.5,2337500,0.293657262258208,4.9,0
2675,M,DEP,0,60,SANTIAGO,2,1,1296692,11139513.5,-0.0872837290157999,4,0,36,12,11966661.5,13221376,1700000,0.546054556565953,9.52,0
2676,F,DEP,0,52,SANTIAGO,1,0,0,4394670,-0.104612698412698,2,0,28,11,2711252.9,5355000,739500,0.495229829250639,5.92,0
2677,M,DEP,0,62,SANTIAGO,1,0,0,3224840.5,-0.0188019763171495,4,0,17,12,2472473.8,3404615.5,2125000,0.126464328373948,4.05,0
2678,M,IND,0,45,SANTIAGO,1,0,0,735777,-0.26246,4,0,17,8,1186373.9,1275000,2873000,0.0213417153573003,3.5,0
2679,M,DEP,0,42,SANTIAGO,0,0,0,0,-1,0,0,30,6,2782074.74,5122329.5,1530000,0,0,0
2680,M,DEP,0,28,SANTIAGO,3,1,401633.5,14106421.5,-0.204721196484688,0,0,35,12,10307587.3,20580990.5,2380000,0.493922304134373,12.58,1
2681,M,DEP,0,57,SANTIAGO,3,1,2637601,2637601,0.128610344945006,4,0,11,10,1838388.5,2496195,2720000,0.0808088516909053,10.49,0
2682,M,IND,0,46,VALPARAISO,3,1,10243350,13286197,-0.0898232458757956,1,0,36,12,7597677.91,16962574.5,3400000,0.32564207535191,11.73,1
2683,M,IND,0,68,SANTIAGO,1,0,0,698045.5,-0.723175069518822,3,0,36,12,2227998.41,3460214,1249500,0.0465549855572239,3.59,0
2684,M,IND,0,32,VALPARAISO,4,1,3778233,8076632,1.56758684796472,0,0,36,12,1479240.8,3145612,1997500,0.336947503673446,15.24,1
2685,F,DEP,0,48,SANTIAGO,3,0,0,6837357.5,-0.062915861798917,0,0,23,12,3913926.32,8769815.5,1700000,0.335164566903698,11.78,1
2686,M,DEP,0,51,VALPARAISO,2,1,19125,483242,-0.735043243861086,3,2,36,12,2443261.5,3569524,1445000,0.0278686258437932,21.83,1
2687,F,IND,0,28,VALPARAISO,4,1,507662.5,73295942,-0.0895093726204118,0,0,36,12,44808103.6,84981223.5,6460000,0.945510075522316,18.22,1
2688,F,IND,1,46,CONCEPCION,3,1,6591104,11303053.5,-0.267073353853558,1,0,36,12,15382111.1,17378139.5,1190000,0.791530301713564,14.09,1
2689,M,DEP,0,48,SANTIAGO,4,1,6784895.5,8920350.5,-0.219192912834661,0,0,36,12,11318813.01,13661089.5,2380000,0.312337191444776,14.98,1
2690,F,DEP,0,41,SANTIAGO,4,1,804491,2702362.5,-0.324367177534313,1,1,36,12,2666485.1,4990953.5,1700000,0.132468743506434,21.56,1
2691,M,IND,1,25,SANTIAGO,3,1,2363816,4799924.5,-0.264651381439218,0,0,28,12,5279188.5,6527413.5,2448000,0.163396117122953,10.89,0
2692,M,IND,0,30,CONCEPCION,3,0,0,8299850.5,-0.114233458921518,0,0,26,8,5073093.25,10066499,1700000,0.406855396722775,12.14,1
2693,M,DEP,0,38,SANTIAGO,2,1,801269.5,801269.5,-0.538255137879859,1,1,36,12,1554303.71,2296691.5,1020000,0.0654631890961447,14.53,1
2694,F,IND,0,48,SANTIAGO,3,0,0,1566567,-0.460394042137924,1,1,36,12,4096182.81,5435104,1360000,0.0959906191182219,18.03,1
2695,F,IND,0,34,SANTIAGO,1,0,0,794928.5,-0.421790812399412,0,0,21,12,1460957.31,1943576,1572500,0.0421265743441137,3.59,0
2696,M,IND,0,68,SANTIAGO,1,0,0,5920862,-0.148601,0,0,5,5,2338518.72,8500000,5100000,0.0967461095302923,3.89,0
2697,M,DEP,0,26,SANTIAGO,3,1,2463036.5,3357381,-0.0229091710110875,0,0,36,12,2187335.6,3704368,1020000,0.274295810923545,11.47,1
2698,F,IND,0,28,SANTIAGO,1,0,0,692291,-0.436184548073724,2,0,22,12,956100.91,3015171,2550000,0.0226238881495461,3.49,0
2699,M,DEP,0,34,SANTIAGO,0,0,0,0,0,1,,16,0,0,0,1700000,0,0.07,0
2700,M,IND,0,32,SANTIAGO,1,0,0,2040994.5,-0.415664806698233,0,0,18,12,2848152.8,4346041.5,1955000,0.0869989093350848,3.82,0
2701,F,DEP,0,24,SANTIAGO,1,1,1746716,11333458,-0.266526033453743,0,0,36,12,10697617.2,18241068,2125000,0.444449315903948,5.65,0
2702,F,IND,1,59,SANTIAGO,2,0,0,5998246,-0.101345186366529,1,1,36,12,3472341.8,7760151.5,1377000,0.363002035644999,16.08,1
2703,F,DEP,0,34,SANTIAGO,1,0,0,1424744.5,-0.41764672542296,0,0,33,12,2644261,3599274,1428000,0.0831433483226337,3.8,0
2704,M,IND,1,34,SANTIAGO,0,0,0,0,-1,1,0,22,7,1953053.5,3269406,2550000,0,0,0
2705,M,DEP,0,34,SANTIAGO,1,1,201985.5,201985.5,-0.593957472644959,4,0,36,12,465485.5,643985.5,1391450,0.0120968227330709,3.42,0
2706,M,IND,0,54,SANTIAGO,1,0,0,1646977,-0.154834729140886,1,0,22,12,1532438.9,2424701.5,1530000,0.0897046247437568,3.85,0
2707,M,DEP,1,41,SANTIAGO,2,0,0,9281294.5,1.46202663184611,0,0,29,12,3011121.6,4048949.5,1445000,0.535253400504417,9.57,0
2708,M,IND,0,33,CONCEPCION,1,0,0,364998.5,-0.567556160914689,1,1,36,12,1030002.2,1329238.5,3400000,0.00894604144740094,10.91,0
2709,M,IND,0,49,SANTIAGO,4,1,9332175.5,11523144,-0.130627394388473,1,0,36,12,8469775.7,16445222,2975000,0.322777133815767,15.04,1
2710,M,DEP,0,42,SANTIAGO,3,0,0,23792435,-0.100278948824729,0,0,36,12,24542280.01,26818001.5,3060000,0.647942111984147,13.37,1
2711,F,IND,1,30,VALDIVIA,1,0,0,1811010,-0.1486775,0,0,29,12,1316062.31,3400000,1020000,0.147958321245235,4.15,0
2712,F,DEP,0,25,VALDIVIA,1,0,0,2191623,-0.527854009722137,0,0,29,12,3035133.25,4834842.5,1275000,0.143243323971025,4.1,0
2713,F,DEP,0,56,SANTIAGO,2,0,0,1592169,-0.554609981944375,1,1,36,12,2590362.5,4105092,1020000,0.130079156039285,14.86,1
2715,M,DEP,0,35,CONCEPCION,2,1,862673.5,1304673.5,-0.616882408588161,4,0,36,12,2716379.51,4285946.5,1700000,0.0639545801983049,7.02,0
2716,F,IND,0,59,SANTIAGO,1,0,0,2296836,-0.298434,0,0,25,12,2010835.9,4250000,1326000,0.144346144774626,4.12,0
2718,F,IND,0,27,SANTIAGO,2,1,7294207,7294207,-0.611400096594395,1,1,30,12,7166602.11,23442354,2550000,0.238372769987818,15.41,1
2719,F,DEP,0,31,CONCEPCION,3,1,272076.5,851963.5,-0.331793333333333,1,0,24,8,534697.6,1275000,1530000,0.0464032382133312,10.29,0
2720,F,IND,0,33,SANTIAGO,2,1,367472,2459687.5,-0.419258353638062,2,1,36,12,4082855.4,4936247.5,2550000,0.0803819418175836,14.62,1
2721,F,IND,0,32,SANTIAGO,2,0,0,13755125,-0.176920287263296,0,0,36,12,12921611.6,20438114,2847500,0.402549739462987,8.78,0
2722,M,IND,1,38,SANTIAGO,1,0,0,79092.5,-0.894863727533724,0,0,24,12,978356.8,2161295,2210000,0.00298237168241434,3.36,0
2723,F,DEP,0,34,SANTIAGO,1,0,0,1679311,-0.071520489700806,0,0,16,12,1207436.05,1955153,2550000,0.0548794426509986,3.68,0
2724,M,DEP,0,37,SANTIAGO,2,0,0,9595505.5,0.0610969439308646,1,0,34,10,4255694.32,9043005.5,2550000,0.313578600863444,8.34,0
2725,F,IND,1,37,VALDIVIA,2,0,0,1718904,-0.789223291970325,1,0,31,12,7812491.61,11827758.5,1275000,0.112346659323748,7.25,0
2726,F,IND,0,64,SANTIAGO,4,1,691993.5,11702060.5,0.0937100547763465,0,0,36,12,8475389.1,10699417.5,2805000,0.347654787651373,15.19,1
2727,F,IND,0,38,SANTIAGO,3,1,6141165,7158122,-0.111951104137342,1,0,36,12,7422748.5,11787664,2550000,0.23392554791093,11.26,1
2728,M,DEP,0,34,SANTIAGO,1,1,1332672.5,1332672.5,2.1357,1,0,16,4,28333.3,425000,1149200,0.0966376902310527,4.05,0
2729,F,IND,0,40,SANTIAGO,2,0,0,2152089.5,-0.0401166407631248,0,0,23,12,2367275.5,3975968.5,4420000,0.0405748389786041,6.94,0
2730,F,DEP,0,32,SANTIAGO,0,0,0,0,-1,0,0,8,7,2775260.62,3241313.5,1020000,0,0,0
2731,F,IND,0,63,CONCEPCION,2,0,0,1556724,-0.155647892871209,2,0,33,12,1239720.75,2158150,680000,0.190774976620714,7.7,0
2732,M,IND,0,33,SANTIAGO,4,1,19747387,20596936.5,-0.0603115360289086,1,0,36,12,11160617.3,23625903,5100000,0.336551244500797,15.12,1
2733,M,IND,0,54,SANTIAGO,1,0,0,1804550,-0.5754,0,0,33,12,3153571.91,4250000,3570000,0.0421230148897522,3.58,0
2734,M,IND,1,49,SANTIAGO,2,1,2929066,3186709.5,-0.257897924765833,0,0,28,11,2496498.37,4294166,2890000,0.0918889679386111,7.19,0
2735,F,IND,0,29,SANTIAGO,1,0,0,1222308.5,-0.621597592290913,4,0,21,12,2767045.2,6156890,2550000,0.0399447209168392,3.56,0
2736,F,IND,0,48,SANTIAGO,1,0,0,415004,-0.00040302928054587,1,0,26,8,498157.12,906882,1445000,0.023933331953095,3.53,0
2737,M,IND,0,27,SANTIAGO,3,1,835456.5,8922484,0.481703564431345,2,1,32,12,4689764.5,6021774,2507500,0.296526543817662,19.12,1
2738,F,DEP,0,52,SANTIAGO,1,0,0,1182384,-0.560515138410867,0,0,28,12,3130164.1,4304629.5,1020000,0.0965999921078438,3.86,0
2739,M,IND,0,37,SANTIAGO,1,0,0,1025236,0,2,0,30,8,509648.61,1275000,1785000,0.0478634898289687,3.65,0
2740,M,IND,0,51,SANTIAGO,1,0,0,15005203,1.36979405034325,0,0,35,12,5045073,6481802.5,2210000,0.565807029946945,6.39,0
2741,M,DEP,0,31,SANTIAGO,2,1,3038665,4917972.5,-0.0723855760528659,1,1,36,12,4356299.81,5851255.5,2550000,0.160718050303332,15.05,1
2742,M,DEP,0,39,SANTIAGO,3,1,1006153.5,5302716.5,0.0888272202878062,0,0,16,12,1897809.11,4870117.5,1700000,0.25993707059132,11.4,1
2743,F,IND,0,40,SANTIAGO,2,1,2682090,3203225,-0.0958445834961327,0,0,36,12,3617557.5,4372714.5,2720000,0.0981380178266539,7.23,0
2744,M,DEP,0,27,SANTIAGO,2,1,1364479.5,1364479.5,-0.253683338837598,2,2,36,12,2839120.1,3448841,1487500,0.0764414242889958,22.11,1
2745,M,DEP,0,27,SANTIAGO,2,0,0,2158014,0.0886518246679095,4,0,29,12,518472.89,2612653.5,1020000,0.176308318929059,7.64,0
2746,F,DEP,0,44,SANTIAGO,1,0,0,1524772.5,-0.056667339568894,0,0,32,11,597704.28,1894777.5,816000,0.155716129930951,4.2,0
2747,F,IND,0,52,SANTIAGO,2,0,0,7581728,0.476149133490611,4,0,32,12,3497479.1,5541371,2975000,0.212373327384501,7.86,0
2748,F,IND,0,54,SANTIAGO,2,0,0,3563225.5,-0.326321919458711,0,0,23,12,3669642.61,7195862,2125000,0.139734327853556,7.43,0
2749,M,DEP,0,33,SANTIAGO,2,1,1468553.5,3253494,-0.625040776242512,1,0,31,12,5762682.61,8676927.5,1360000,0.199356237784544,7.71,0
2750,F,DEP,0,43,SANTIAGO,2,1,433007,1731084.5,-0.566444627525615,1,1,36,12,2506591.01,3992764.5,1105000,0.130549349129008,14.86,1
2751,F,IND,0,43,SANTIAGO,2,0,0,2052376,-0.283170056501266,0,0,22,12,1747733.7,3521779.5,1190000,0.143723799459118,7.45,0
2752,F,IND,0,57,SANTIAGO,2,0,0,7854535.5,-0.216966103044981,1,1,36,12,7417277.9,10030901,3060000,0.213903466396964,15.31,1
2753,M,IND,0,31,CONCEPCION,1,0,0,2969398.5,-0.290447479981159,0,0,28,12,3186510.6,5413650,1955000,0.126572820691696,4.03,0
2754,M,DEP,0,32,SANTIAGO,4,1,13521927.5,22171060,0.117752804173853,1,0,30,12,14648227.31,19835387.5,2389018.5,0.77336708312894,17.36,1
2755,M,DEP,0,39,SANTIAGO,2,1,5848153,5848153,-0.117636044650552,0,0,25,12,4632721,6627824,2125000,0.229339324339634,7.9,0
2756,F,IND,0,33,SANTIAGO,1,0,0,795651,-0.226479411764706,2,0,31,12,792002.8,2890000,1122000,0.0590946925806081,3.69,0
2757,M,IND,0,24,SANTIAGO,1,1,2670836,2670836,-0.0110790605755123,3,0,28,10,2690940.88,3406426,1912500,0.116376291225434,4,0
2758,M,IND,0,59,SANTIAGO,2,1,132073,1736830.5,-0.406669331603309,2,1,36,12,2437534.8,3891274.5,1955000,0.0740336924964325,14.59,1
2759,F,IND,1,42,SANTIAGO,3,1,1099330.5,8641482.5,-0.0860040564304132,1,0,34,12,5022806.91,9454618,2125000,0.33888165337719,11.79,1
2760,F,DEP,1,42,SANTIAGO,1,0,0,2162417,-0.129838815789474,3,0,28,11,2434834.52,2584000,816000,0.220835046891846,4.52,0
2761,M,IND,0,44,SANTIAGO,2,1,811299.5,1302642,-0.627852505450237,0,0,32,12,2771536.6,4612414.5,1700000,0.0638549968698531,7.02,0
2762,M,IND,0,40,SANTIAGO,1,0,0,2477078.5,-0.216756800116406,0,0,20,8,2815161.32,4556484.5,5100000,0.0404751382275304,3.6,0
2763,M,IND,0,57,SANTIAGO,1,0,0,1306441.5,-0.143684344649885,3,0,29,7,598853.73,1801167,1700000,0.0640412468607232,3.72,0
2764,M,DEP,0,56,SANTIAGO,1,1,1257889.5,1257889.5,-0.304699796559841,3,0,17,10,1378877.22,1809131.5,1275000,0.0822149946264709,3.8,0
2765,M,DEP,0,49,SANTIAGO,1,0,0,1106819,0.5,0,0,15,12,572433.18,850000,1194250,0.077232497576408,3.84,0
2766,M,IND,0,63,SANTIAGO,3,0,0,11547598.5,0.220994665775799,0,0,36,12,7922435.2,10838877,1870000,0.514598840704152,12.71,1
2767,F,IND,0,31,CONCEPCION,1,0,0,1510586,0.438273902979881,4,0,30,6,645441.81,1050277,2125000,0.0592386643435818,3.74,0
2768,F,DEP,1,41,SANTIAGO,1,0,0,125273,-0.611775,4,0,12,11,832648.27,1700000,985150,0.0105967779359507,3.42,0
2769,F,DEP,0,32,SANTIAGO,1,0,0,1312315,-0.242278987116837,4,0,27,12,1750721.62,1913350,841500,0.129957899588245,4.05,0
2770,M,DEP,0,36,SANTIAGO,1,0,0,467500,-0.368135442026427,4,0,27,10,641257,914753,1615000,0.024122805772817,3.5,0
2771,M,DEP,0,31,SANTIAGO,1,1,486446.5,486446.5,-0.318475206021055,0,0,11,11,512547.87,713762,1530000,0.0264949059643297,3.52,0
2772,F,DEP,0,30,SANTIAGO,1,0,0,500684,-0.620396666666667,0,0,11,11,1870048.88,2550000,1275000,0.032724442305592,3.53,0
2773,F,DEP,0,31,SANTIAGO,1,0,0,276241.5,-0.261793363742587,0,0,22,12,993463.51,1738615.5,1190000,0.0193446415024761,3.49,0
2774,F,DEP,0,30,SANTIAGO,0,0,0,0,-0.446436,0,0,28,11,3215611.71,4250000,935000,0,0.04,0
2775,M,IND,0,29,SANTIAGO,0,0,0,0,-0.605441623952899,0,0,29,10,1042725.68,1673250.5,3400000,0,0.03,0
2776,M,IND,0,67,SANTIAGO,1,1,279565,279565,-0.540051462773396,4,0,17,5,83247.81,607818,3400000,0.00685208316539012,3.4,0
2777,F,IND,0,23,SANTIAGO,3,0,0,3733387,-0.147260965457256,1,1,36,12,2239233.2,4378112,1190000,0.261441648358428,18.9,1
2778,M,IND,1,38,CONCEPCION,1,0,0,404897.5,-0.929040646719097,4,0,33,10,3691659.06,9145609,25500000,0.00132319444012028,3.35,0
2779,M,DEP,0,40,SANTIAGO,2,1,4692833,4692833,-0.453493850917413,0,0,36,12,4800639.01,8586972,1592900,0.24550781355244,7.96,0
